header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Bieslookstraat 13,3544 BT Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-88036338-bieslookstraat-13/?navigateSource=resultlist,20220128_054717,"€ 324,500 kosten koper","€ 3,730    The asking price per m² (€ 324,500) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2001,Flat roof,Living area87 m²External storage space6 m²,87 m²,6 m²,116 m²,288 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Outdoor awning,A        What does this mean?,"Roof insulation, double glazing and floor insulation",District heating,116 m²,Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden,60 m² (12 meter deep and 5 meter broad),Located at the south accessible via the rear,Attached wooden storage,Electricity,Public parking,no
