header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Manusveert 43,1747 JB Tuitjenhorn        ,https://www.funda.nl/en/koop/tuitjenhorn/huis-88902664-manusveert-43/?navigateSource=resultlist,20220129_054808,"€ 230,000 kosten koper","€ 2,738    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1986,Gable roof covered with roof tiles,Living area84 m²External storage space12 m²,84 m²,12 m²,135 m²,300 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Mechanical ventilation and TV via cable,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2003, in ownership)",135 m² (part of parcel),Full ownership,Back garden and front garden,150 m² (15 meter deep and 10 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Public parking,no
