header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eastonstraat 227,1068 JH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88017700-eastonstraat-227/?navigateSource=resultlist,20220129_081433,"€ 350,000 kosten koper","€ 4,730    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available in consultation,€ 309.00 per month,Apartment with shared street entrance (apartment),Resale property,1961,With carpets and curtains,Flat roof covered with asphalt roofing,Living area74 m²Exterior space attached to the building8 m²External storage space6 m²,74 m²,8 m²,6 m²,245 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,7th floor,Elevator,E        What does this mean?,Double glazing,Communal central heating,Central facility,Long-term lease (end date of long-term lease:  15-07-2036),"€ 85,37 per year",Balcony present,Built-in,Electricity,Yes,Yes,Yes (€ 309.00 per month),Yes,Yes,Yes,no
