header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwezijds Voorburgwal 56 D,1012 SC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42516161-nieuwezijds-voorburgwal-56-d/?navigateSource=resultlist,20220130_224048,"€ 1,595,000 kosten koper","€ 8,395    The asking price per m² (€ 1,595,000) is calculated by dividing the asking price of the home by the living area (190 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 321.00 per month,Upstairs apartment (apartment),Resale property,1913,Listed building (national monument) and monumental building,Flat roof covered with asphalt roofing,Living area190 m²Other space inside the building1 m²,190 m²,1 m²,716 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",1 story,3rd floor,"Alarm installation, smart home, elevator and mechanical ventilation",Not required,"Insulated walls, floor insulation and secondary glazing",CH boiler and gas heater,CH boiler,"Combiketel (gas-fired combination boiler from 2017, in ownership)",Full ownership,In center,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 321.00 per month),Yes,Yes,Yes,no
