header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kastelenplein 165,5653 LV Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42697411-kastelenplein-165/?navigateSource=resultlist,20220129_051538,"€ 209,000 kosten koper","€ 4,354    The asking price per m² (€ 209,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 140 per month,Today,Available,Available in consultation,€ 222.75 per month,Galleried apartment (apartment),Resale property,1976,Accessible for seniors,Flat roof covered with asphalt roofing,Living area48 m²Exterior space attached to the building7 m²External storage space7 m²,48 m²,7 m²,7 m²,160 m³,2 rooms (1 bedroom),1 bathroom,Bath and toilet,6 stories,6th floor,Elevator and TV via cable,D        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,No insulation,Public parking,Yes,Yes,Yes (€ 222.75 per month),Yes,Yes,Yes,no
