header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Type of garage,Type of parking facilities,error
Boekweitkamp 103,2592 XT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42662249-boekweitkamp-103/?navigateSource=resultlist,20220131_223030,"€ 400,000 vrij op naam","€ 4,762    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Apartment with shared street entrance (apartment),New property,2022,Flat roof,Woningborg garantiecertificaat,Living area84 m²,84 m²,280 m³,3 rooms (1 bedroom),1 story,Elevator and mechanical ventilation,Not available,Triple glazed and completely insulated,Complete floor heating and heat pump,Electrical boiler,In residential district,Possibility for garage and parking place,Public parking,no
