header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Maskerbloemstraat 12,3053 EE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-88979620-maskerbloemstraat-12/?navigateSource=resultlist,20220126_165015,"€ 550,000 kosten koper","€ 4,331    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,2007,Flat roof covered with asphalt roofing,Living area127 m²Exterior space attached to the building4 m²External storage space6 m²,127 m²,4 m²,6 m²,107 m²,458 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation and passive ventilation system,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha Avanta (2016, in ownership)",107 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"0,07 meter deep and 0,05 meter broad",Located at the southwest accessible via the rear,Balcony present,Detached brick storage,Parking place,Parking on private property and public parking,no
