header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bastion Vught 33,5211 CZ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42661381-bastion-vught-33/?navigateSource=resultlist,20220201_111901,"€ 725,000 kosten koper","€ 5,370    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 320.00 per month,Penthouse (apartment),Resale property,1981,Flat roof covered with asphalt roofing,Living area135 m²Exterior space attached to the building12 m²External storage space19 m²,135 m²,12 m²,19 m²,425 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,3rd floor,"Outdoor awning, elevator, mechanical ventilation, passive ventilation system, flue, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit Proline (gas-fired combination boiler from 2015, in ownership)",Full ownership,"Alongside park, alongside a quiet road, in center, freestanding location and unobstructed surrounding view",Roof terrace present,Built-in,Electricity,Insulated walls and floor insulation,Garage,1 car,"Paid parking, parking on private property, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 320.00 per month),Yes,Yes,Yes,no
