header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Noordweg 26,3704 GN Zeist        ,https://www.funda.nl/en/koop/zeist/appartement-42651998-noordweg-26/?navigateSource=resultlist,20220127_223408,"€ 389,000 kosten koper","€ 4,371    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,Apartment with shared street entrance,Resale property,2006,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Living area89 m²Exterior space attached to the building21 m²External storage space4 m²,89 m²,21 m²,4 m²,294 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,4 stories,2nd floor,Elevator and mechanical ventilation,A        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2006, in ownership)",Full ownership,Full ownership,Alongside a quiet road,Storage box,Parking on private property,Yes,Yes,No,Yes,Yes,No,no
