header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Andersonstraat 32,6135 JE Sittard        ,https://www.funda.nl/en/koop/sittard/huis-88991642-andersonstraat-32/?navigateSource=resultlist,20220128_023949,"€ 495,000 kosten koper","€ 3,133    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (158 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,2005,Shed roof covered with roof tiles,Living area158 m²Other space inside the building18 m²Exterior space attached to the building6 m²,158 m²,18 m²,6 m²,607 m²,640 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Rolldown shutters and sliding door,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,District heating,607 m²,In residential district,Back garden and front garden,"344 m² (21,5 meter deep and 16 meter broad)",Located at the northwest accessible via the rear,Built-in,1 car,Electrical door,Parking on private property,no
