header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Seinpostduin 130,2586 EC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-41252781-seinpostduin-130/?navigateSource=resultlist,20220131_232000,"€ 895,000 kosten koper","€ 5,265    The asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 965,000 kosten koper",6+ months,Available,Available immediately,€ 470.10 per month,Penthouse (apartment),Resale property,1979,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations) and with carpets and curtains,Flat roof,Living area170 m²Exterior space attached to the building25 m²External storage space8 m²,170 m²,25 m²,8 m²,560 m³,5 rooms (2 bedrooms),3 bathrooms and 1 separate toilet,"2 baths, 2 showers and 2 toilets",7 stories,7th floor,Elevator and TV via cable,B        What does this mean?,Double glazing,Communal central heating and gas heater,CH boiler,Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, alongside water, unobstructed surrounding view and seaview",Sun terrace,Roof terrace present,Built-in,Electricity,Underground parking and parking place,Double glazing,"Paid parking, public parking, parking garage and resident's parking permits",Yes,Yes,Yes (€ 470.10 per month),Yes,Yes,Yes,no
