header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,error
De Petten 3,8539 RM Echtenerbrug        ,https://www.funda.nl/en/koop/echtenerbrug/huis-42532874-de-petten-3/?navigateSource=resultlist,20220128_075153,"€ 385,000 kosten koper","€ 2,962    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,2004,Combination roof covered with asphalt roofing and roof tiles,Living area130 m²,130 m²,399 m²,457 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Skylight and mechanical ventilation,B        What does this mean?,"Double glazing, energy efficient window and completely insulated",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2014, in ownership)",399 m²,Full ownership,Alongside water and in residential district,"Back garden, front garden and side garden","127 m² (11 meter deep and 11,5 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Not yet present but possible,Completely insulated,Parking on private property,no
