header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zoomstraat 9 2,1078 XG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42539492-zoomstraat-9-2/?navigateSource=resultlist,20220127_212704,"€ 875,000 kosten koper","€ 6,341    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 125.00 per month,Upstairs apartment (apartment),Resale property,1930,Combination roof covered with roof tiles,Living area138 m²Exterior space attached to the building29 m²,138 m²,29 m²,457 m³,6 rooms (5 bedrooms),1 bathroom,Shower and toilet,3 stories,1st floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2008, in ownership",Municipal long-term lease,€ 2.500 per year with option to purchase,Alongside a quiet road and in residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
