header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pletterstraat 65,8011 VG Zwolle        ,https://www.funda.nl/en/koop/zwolle/appartement-42666850-pletterstraat-65/?navigateSource=resultlist,20220127_235747,"€ 629,000 kosten koper","€ 4,399    The asking price per m² (€ 629,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 206.78 per month,Maisonnette (apartment),Resale property,2001,Combination roof,Living area143 m²Exterior space attached to the building17 m²,143 m²,17 m²,470 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,3 stories,Mechanical ventilation and sliding door,A        What does this mean?,Completely insulated,District heating,Central facility,Full ownership,Alongside a quiet road and in center,Sun terrace,"26 m² (5,4 meter deep and 4,85 meter broad)",Located at the south,Roof terrace present and balcony present,Built-in,Parking place,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 206.78 per month),Yes,Yes,Yes,no
