header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoenderloostraat 106,2573 RP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42679720-hoenderloostraat-106/?navigateSource=resultlist,20220131_202454,"€ 295,000 kosten koper","€ 3,933    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available immediately,€ 80.00 per month,Ground-floor apartment (apartment),Resale property,1929,Living area75 m²External storage space3 m²,75 m²,3 m²,261 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"59 m² (7,86 meter deep and 7,53 meter broad)",Located at the southwest,Detached brick storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.00 per month),Yes,No,Yes,no
