header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Revaleiland 443 +PP,1014 ZG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42542512-revaleiland-443-pp/?navigateSource=resultlist,20220128_041032,"€ 995,000 kosten koper","€ 7,007    The asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 249.80 per month,Double ground-floor apartment (bel-etage (main floor)),Resale property,2020,Flat roof,Living area142 m²Other space inside the building35 m²Exterior space attached to the building6 m²External storage space6 m²,142 m²,35 m²,6 m²,6 m²,618 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,1st floor,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,"District heating, complete floor heating, heat recovery unit and heat pump",District heating and solar collectors,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-10-2067),"Alongside a quiet road, alongside water and in residential district",Balcony present,Built-in,Electricity,Built-in and parking place,1 car,Electrical door,Yes,Yes,Yes (€ 249.80 per month),Yes,Yes,Yes,no
