header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Insulation.1,Insulation.2,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zeeburgerdijk 347,1095 AD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42523321-zeeburgerdijk-347/?navigateSource=resultlist,20220130_220337,"€ 650,000 kosten koper","€ 5,603    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 265.00 per month,Upstairs apartment (apartment),Resale property,2005,Flat roof covered with asphalt roofing,Living area116 m²External storage space5 m²,116 m²,5 m²,357 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,7 stories,1st floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler and partial floor heating,CH boiler,"HR Combiketel (gas-fired from 2005, in ownership)",Municipal long-term lease (end date of long-term lease:  01-12-2051),Paid until 01-12-2051,In residential district,Storage box,Electricity,No insulation,No insulation,Yes,Yes,Yes (€ 265.00 per month),Yes,Yes,Yes,no
