header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zandvoortselaan 84 45,2106 CS Heemstede        ,https://www.funda.nl/en/koop/heemstede/appartement-42679602-zandvoortselaan-84-45/?navigateSource=resultlist,20220128_080515,"€ 335,000 kosten koper","€ 4,786    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 360 per month,2 weeks,Available,Available in consultation,€ 360.00 per month,Galleried apartment (apartment),Resale property,1972,Disabled access friendly and accessible for seniors,Flat roof,Living area70 m²Exterior space attached to the building9 m²External storage space8 m²,70 m²,9 m²,8 m²,227 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,3rd floor,Elevator,F        What does this mean?,Partly double glazed,Communal central heating,Central facility,Full ownership,"Alongside water, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes (€ 360.00 per month),Yes,Yes,Yes,no
