header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Pleviersingel 20,2492 PR Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88952493-pleviersingel-20/?navigateSource=resultlist,20220131_234056,"€ 445,000 kosten koper","€ 3,589    The asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,"Single-family home, corner house",124 m² residential surface area / 195 m² plot surface area,4 rooms (3 bedrooms),425 m³,B        What does this mean?,Resale property,2000,no
