header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Burgemeester de Bruïnelaan 127,3331 AD Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/huis-42670340-burgemeester-de-bruinelaan-127/?navigateSource=resultlist,20220129_063230,"€ 335,000 kosten koper","€ 3,722    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under option,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1925,Flat roof covered with asphalt roofing,Living area90 m²Exterior space attached to the building3 m²External storage space15 m²,90 m²,3 m²,15 m²,215 m²,290 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Air conditioning,F        What does this mean?,CH boiler and gas heater,CH boiler,"Gas-fired combination boiler from 2009, in ownership",215 m²,Full ownership,In center and in residential district,Back garden and front garden,120 m² (20 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Balcony present,Detached wooden storage,Electricity,Public parking,no
