header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Jan van de Capellelaan 39,5642 LC Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42687508-jan-van-de-capellelaan-39/?navigateSource=resultlist,20220201_003154,"€ 299,500 kosten koper","€ 2,965    The asking price per m² (€ 299,500) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1955,Gable roof covered with roof tiles,Living area101 m²Exterior space attached to the building4 m²External storage space33 m²,101 m²,4 m²,33 m²,158 m²,344 m³,5 rooms (4 bedrooms),1 separate toilet,3 stories,Mechanical ventilation and rolldown shutters,D        What does this mean?,Double glazing and insulated walls,CH boiler and partial floor heating,CH boiler,"Benraad (gas-fired combination boiler, in ownership)",158 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,85 m² (17 meter deep and 5 meter broad),Located at the south accessible via the rear,Balcony present,Detached brick storage,Electricity,Public parking,no
