header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Spilbergenstraat 21 hs & 1,1057 PW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679317-van-spilbergenstraat-21-hs-en-1/?navigateSource=resultlist,20220130_211919,"€ 750,000 kosten koper","€ 9,036    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 225.00 per month,Double ground-floor apartment (apartment),Resale property,1914,Living area83 m²Other space inside the building2 m²Exterior space attached to the building6 m²External storage space1 m²,83 m²,2 m²,6 m²,1 m²,302 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,1st floor,"Mechanical ventilation, passive ventilation system, flue and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas ( combination boiler, in ownership)",Municipal long-term lease,Paid until 23-01-2064,Alongside a quiet road and unobstructed surrounding view,Back garden,"30 m² (0,06 meter deep and 0,05 meter broad)",Located at the southwest,Built-in,Public parking and resident's parking permits,Yes,Yes,Yes (€ 225.00 per month),Yes,Yes,Yes,no
