header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Keizersgracht 18 D,1015 CP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42415880-keizersgracht-18-d/?navigateSource=resultlist,20220130_235042,"€ 2,800,000 kosten koper","€ 16,092    The asking price per m² (€ 2,800,000) is calculated by dividing the asking price of the home by the living area (174 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,€ 414.84 per month,Penthouse (double upstairs apartment),Resale property,Before 1906,Protected townscape or village view (permit needed for alterations) and monumental building,Flat roof covered with asphalt roofing,Living area174 m²Exterior space attached to the building2 m²External storage space5 m²,174 m²,2 m²,5 m²,665 m³,4 rooms (3 bedrooms),3 bathrooms and 1 separate toilet,3 toilets,2 stories,3rd floor,"Air conditioning, alarm installation, smart home, elevator and mechanical ventilation",Not available,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2017, in ownership",Full ownership,Full ownership,Balcony present,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 414.84 per month),Yes,Yes,Yes,no
