header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Haparandaweg 782,1013 BD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42651426-haparandaweg-782/?navigateSource=resultlist,20220130_213157,"€ 375,000 kosten koper","€ 8,721    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (43 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 102 per month,6 weeks,Available,Available in consultation,Residential property with shared street entrance (apartment),Resale property,2015,Accessible for seniors,Flat roof covered with asphalt roofing,Living area43 m²Exterior space attached to the building7 m²External storage space6 m²,43 m²,7 m²,6 m²,145 m³,1 room,1 bathroom,Bath and shower,1 story,7th floor,"Elevator, mechanical ventilation, sliding door and TV via cable",Not available,Completely insulated,District heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-12-2063),€ 1.479 per year,Alongside a quiet road and in residential district,Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
