header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Sneeuwbal 6,3224 TP Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/huis-42695185-sneeuwbal-6/?navigateSource=resultlist,20220129_105027,"€ 325,000 kosten koper","€ 2,390    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Single-family home, row house",Resale property,1979,Gable roof covered with roof tiles,Living area136 m²Other space inside the building4 m²,136 m²,4 m²,166 m²,478 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Skylight,B        What does this mean?,Energy efficient window,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",166 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"53 m² (10,06 meter deep and 5,3 meter broad)",Located at the northeast,Attached brick storage,Parking on private property and public parking,no
