header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Boekweitveld 18,7885 BL Nieuw-Dordrecht        ,https://www.funda.nl/en/koop/nieuw-dordrecht/huis-42686750-boekweitveld-18/?navigateSource=resultlist,20220129_075323,"€ 228,000 kosten koper","€ 2,621    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 228,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1954,Gable roof covered with asphalt roofing,Living area87 m²Exterior space attached to the building32 m²External storage space20 m²,87 m²,32 m²,20 m²,243 m²,302 m³,6 rooms (3 bedrooms),1 separate toilet,2 stories,"Air conditioning, optical fibre and mechanical ventilation",G            2.97What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2010, in ownership)",243 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",64 m² (8 meter deep and 8 meter broad),Located at the northeast,Detached wooden storage,Electricity,Parking on private property and public parking,no
