header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Koningspark 8,3271 TP Mijnsheerenland        ,https://www.funda.nl/en/koop/mijnsheerenland/huis-41323016-koningspark-8/?navigateSource=resultlist,20220128_091149,"€ 750,000 kosten koper","€ 5,172    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1999,Living area145 m²Other space inside the building49 m²External storage space21 m²,145 m²,49 m²,21 m²,568 m²,691 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,2 stories and a loft,"Air conditioning, alarm installation, outdoor awning, skylight, mechanical ventilation, rolldown shutters and flue",B        What does this mean?,Completely insulated,"CH boiler, gas heater and partial floor heating",CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",568 m²,Full ownership,In residential district and unobstructed surrounding view,"Back garden, front garden and side garden",238 m² (17 meter deep and 14 meter broad),Located at the west accessible via the rear,Detached wooden storage,Electricity,Attached brick garage,1 car,Electrical door and electricity,Parking on private property,no
