header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Pettersonstraat 122,3077 MN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42537849-jan-pettersonstraat-122/?navigateSource=resultlist,20220125_234532,"€ 339,000 kosten koper","€ 2,922    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 170.00 per month,Double ground-floor apartment (apartment),Resale property,2002,Flat roof,Living area116 m²Exterior space attached to the building6 m²External storage space10 m²,116 m²,6 m²,10 m²,356 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,District heating,District heating,Municipal long-term lease (end date of long-term lease:  16-12-2098),Paid until 16-12-2049,Municipal long-term lease (end date of long-term lease:  16-12-2098),Paid until 16-12-2049,Alongside water and in residential district,Balcony present,Built-in,Parking on gated property,Yes,Yes,Yes (€ 170.00 per month),Yes,Yes,Yes,no
