header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fahrenheitstraat 107 -1,1097 PP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42673625-fahrenheitstraat-107-1/?navigateSource=resultlist,20220130_211635,"€ 875,000 kosten koper","€ 8,413    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 90.00 per month,Upstairs apartment (apartment),Resale property,1923,Flat roof covered with asphalt roofing,Living area104 m²Exterior space attached to the building24 m²,104 m²,24 m²,324 m³,4 rooms (3 bedrooms),1 separate toilet,2 stories,1st floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside a quiet road, in residential district and freestanding location",Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 90.00 per month),Yes,Yes,Yes,no
