header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Weenahof 29,1083 JG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42501121-weenahof-29/?navigateSource=resultlist,20220130_202134,"€ 575,000 kosten koper","€ 5,990    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 186.00 per month,Apartment with shared street entrance (apartment),Resale property,1988,Flat roof covered with asphalt roofing,Living area96 m²Exterior space attached to the building7 m²External storage space10 m²,96 m²,7 m²,10 m²,285 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,Elevator and mechanical ventilation,A        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Bosch VRC 25 (gas-fired combination boiler from 2006, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 15-12-2036,In wooded surroundings and in residential district,Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 186.00 per month),Yes,Yes,Yes,no
