header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Blommersdijkselaan 4 b02,3036 NC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88917805-blommersdijkselaan-4-b02/?navigateSource=resultlist,20220126_171758,"€ 350,000 kosten koper","€ 3,977    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Upstairs apartment (double upstairs apartment),88 m² residential surface area,3 rooms (2 bedrooms),302 m³,G        What does this mean?,Resale property,1909,no
