header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Bosrand 6,5737 SG Lieshout        ,https://www.funda.nl/en/koop/lieshout/huis-42411087-bosrand-6/?navigateSource=resultlist,20220128_061217,"€ 1,075,000 kosten koper","€ 5,000    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,075,000) is calculated by dividing the asking price of the home by the living area (215 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 months,Sold under reservation,Available in consultation,"Bungalow, detached residential property (split-level residence)",Resale property,1963,Flat roof covered with asphalt roofing,Living area215 m²Other space inside the building23 m²Exterior space attached to the building39 m²External storage space124 m²,215 m²,23 m²,39 m²,124 m²,"6,270 m²",868 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,"Alarm installation, outdoor awning, flue, satellite antenna, sliding door and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,"CH boiler, electrical boiler and gas water heater","Vaillant (gas-fired combination boiler from 2020, in ownership)",6.270 m²,Full ownership,"On the edge of a forest, alongside a quiet road, sheltered location and In wooded surroundings",Surrounded by garden and sun terrace,Detached brick storage,Parking on gated property and parking on private property,no
