header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Gerard van Dinterstraat 10,5246 EK Rosmalen        ,https://www.funda.nl/en/koop/rosmalen/huis-42685428-gerard-van-dinterstraat-10/?navigateSource=resultlist,20220129_093229,"€ 277,500 kosten koper","€ 2,891    The asking price per m² (€ 277,500) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1964,Flat roof covered with asphalt roofing,Living area96 m²External storage space6 m²,96 m²,6 m²,164 m²,280 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,"Passive ventilation system, rolldown shutters, flue and TV via cable",E        What does this mean?,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2010, in ownership)",164 m²,Full ownership,In residential district,Back garden and front garden,72 m² (12 meter deep and 6 meter broad),Located at the northeast,Detached brick storage,Electricity and running water,Public parking,no
