header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kamperfoeliestraat 157,2563 KE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42534500-kamperfoeliestraat-157/?navigateSource=resultlist,20220131_195429,"€ 349,000 kosten koper","€ 4,653    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 195.00 per month,Ground-floor apartment (apartment),Resale property,1906-1930,Disabled access friendly and accessible for seniors,Flat roof,Living area75 m²Other space inside the building2 m²External storage space6 m²,75 m²,2 m²,6 m²,284 m³,5 rooms (3 bedrooms),1 bathroom,Toilet,1 story,Ground floor,Flue and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2012, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Back garden,"73 m² (9,95 meter deep and 7,36 meter broad)",Detached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 195.00 per month),Yes,Yes,Yes,no
