header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities,Type of parking facilities,error
Hoofdweg 15,1795 JA De Cocksdorp        ,https://www.funda.nl/en/koop/de-cocksdorp/huis-88998490-hoofdweg-15/?navigateSource=resultlist,20220129_081206,"€ 480,000 kosten koper","€ 5,647    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 480,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1952,Gable roof covered with roof tiles,Living area85 m²Other space inside the building4 m²External storage space32 m²,85 m²,4 m²,32 m²,"2,355 m²",290 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,F        What does this mean?,CH boiler,CH boiler,Nefit Topline (2011),2.355 m²,Full ownership,"Rural, freestanding location and unobstructed surrounding view","Back garden, front garden and side garden",Detached wooden storage,Electricity,Parking on private property,no
