header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frederik Hendrikstraat 130 - HS,1052 JC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42519438-frederik-hendrikstraat-130-hs/?navigateSource=resultlist,20220129_201934,"€ 425,000 kosten koper","€ 6,967    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 50.00 per month,Ground-floor apartment (apartment),Resale property,1903,Living area61 m²,61 m²,263 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Municipal ownership encumbered with long-term leaset,"€ 38,78 per year with option to purchase",In residential district,Back garden,"35 m² (0,08 meter deep and 0,04 meter broad)",Located at the west accessible via the rear,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 50.00 per month),Yes,No,Yes,no
