header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Jan van Brakelstraat 9,5224 HD Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42678247-jan-van-brakelstraat-9/?navigateSource=resultlist,20220201_111402,"€ 275,000 kosten koper","€ 2,750    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available on 7/1/2022,"Single-family home, row house",Resale property,1966,Gable roof covered with roof tiles,Living area100 m²Exterior space attached to the building20 m²External storage space14 m²,100 m²,20 m²,14 m²,145 m²,346 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Optical fibre, mechanical ventilation, passive ventilation system, rolldown shutters and TV via cable",B            1.28What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",145 m²,Full ownership,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Electricity,No insulation,Public parking,no
