header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Rotsheide 64,3069 LG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42666156-rotsheide-64/?navigateSource=resultlist,20220125_232359,"€ 300,000 kosten koper","€ 2,752    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1979,Renovation project,Gable roof covered with roof tiles,Living area109 m²Other space inside the building9 m²Exterior space attached to the building4 m²,109 m²,9 m²,4 m²,128 m²,382 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,3 stories,Passive ventilation system and TV via cable,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler, lease)",128 m²,Full ownership,Back garden,"64 m² (12,35 meter deep and 5,7 meter broad)",Located at the southwest accessible via the rear,Attached brick storage,Electricity,Public parking,no
