header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Prins Bernhardstraat 48,2991 BN Barendrecht        ,https://www.funda.nl/en/koop/barendrecht/huis-88035059-prins-bernhardstraat-48/?navigateSource=resultlist,20220129_063217,"€ 415,000 kosten koper","€ 4,716    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1941,Gable roof covered with roof tiles,Living area88 m²Other space inside the building14 m²Exterior space attached to the building2 m²External storage space9 m²,88 m²,14 m²,2 m²,9 m²,204 m²,346 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,3 stories,Skylight,G        What does this mean?,CH boiler,CH boiler,"Vaillant (gas-fired from 2017, in ownership)",204 m²,Full ownership,Back garden and front garden,70 m² (10 meter deep and 7 meter broad),Located at the southwest accessible via the rear,Detached brick storage,Parking on private property,no
