header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Type of parking facilities,error
Rigolettostraat 27,3816 TR Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42651316-rigolettostraat-27/?navigateSource=resultlist,20220129_015419,"€ 375,000 kosten koper","€ 4,573    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1986,Flat roof covered with asphalt roofing,Living area82 m²Exterior space attached to the building18 m²External storage space12 m²,82 m²,18 m²,12 m²,240 m²,293 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,C        What does this mean?,CH boiler,Central facility,"Bosch Eurostar (gas-fired from 2002, in ownership)",240 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,56 m² (8 meter deep and 7 meter broad),Located at the east,Attached wooden storage,Electricity,Carport,Parking on private property and public parking,no
