header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Type of garage,Capacity,Facilities,error
Zaagmolenpad 93,7008 AH Doetinchem        ,https://www.funda.nl/en/koop/doetinchem/huis-42652312-zaagmolenpad-93/?navigateSource=resultlist,20220128_031353,"€ 750,000 kosten koper","€ 3,138    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (239 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property (official/company house or apartment)",Resale property,1975,Flat roof,Living area239 m²Other space inside the building21 m²Exterior space attached to the building23 m²,239 m²,21 m²,23 m²,513 m²,828 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,C        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Nefit HR (gas-fired combination boiler, in ownership)",513 m²,Full ownership,Business park and outside the built-up area,Back garden and front garden,264 m² (22 meter deep and 12 meter broad),Roof terrace present,Attached brick garage,1 car,Electricity,no
