header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Weerribben 31,3894 BE Zeewolde        ,https://www.funda.nl/en/koop/zeewolde/huis-41320309-weerribben-31/?navigateSource=resultlist,20220129_013925,"€ 555,000 vrij op naam","€ 5,337    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 555,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 535,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",New property,2021,Flat roof,Politiekeurmerk,Living area104 m²Other space inside the building18 m²,104 m²,18 m²,380 m²,519 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,Mechanical ventilation and solar panels,Not available,Energy efficient window and completely insulated,District heating,District heating,380 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",Attached brick storage,Electricity,"Roof insulation, insulated walls and floor insulation",Public parking,no
