header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Bovenweg 30 A,9649 CD Muntendam        ,https://www.funda.nl/en/koop/muntendam/huis-42547522-bovenweg-30-a/?navigateSource=resultlist,20220129_070035,"€ 194,500 kosten koper","€ 1,691    The asking price per m² (€ 194,500) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1975,Hip roof covered with roof tiles,Living area115 m²External storage space20 m²,115 m²,20 m²,161 m²,338 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,3 stories,TV via cable,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2011, in ownership)",161 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"72 m² (11,6 meter deep and 6,2 meter broad)",Located at the west accessible via the rear,Detached wooden storage,Electricity,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
