header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stadhouderskade 17 -D,1054 ES Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42689440-stadhouderskade-17-d/?navigateSource=resultlist,20220130_190258,"€ 975,000 kosten koper","€ 6,818    The asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,Mezzanine (apartment),Resale property,1991,Living area143 m²Exterior space attached to the building12 m²External storage space4 m²,143 m²,12 m²,4 m²,420 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, 2 showers and toilet",1 story,3rd floor,Elevator and sliding door,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  30-09-2038),Paid until 30-09-2038,In center,Balcony present,Built-in,Electricity,Underground parking,Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
