header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wijenburg 28,1082 VV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677356-wijenburg-28/?navigateSource=resultlist,20220130_204507,"€ 275,000 kosten koper","€ 6,111    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 134.13 per month,Ground-floor apartment (apartment),Resale property,1963,Flat roof,Living area45 m²External storage space4 m²,45 m²,4 m²,149 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,B            1.37What does this mean?,CH boiler,CH boiler,"Combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  16-11-2061),Paid until 16-11-2061,Sheltered location and in residential district,Back garden,"18 m² (3,5 meter deep and 5 meter broad)",Located at the west,Storage box,Paid parking and public parking,Yes,Yes,Yes (€ 134.13 per month),Yes,Yes,Yes,no
