header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Chaamseweg 8 - Bouwkavel,5131 NG Alphen (NB)        ,https://www.funda.nl/en/koop/alphen-nb/bouwgrond-41273213-chaamseweg-8-bouwkavel/?navigateSource=resultlist,20220129_035708,"€ 250,000 vrij op naam","€ 242,000 vrij op naam",6+ months,Available,Available in consultation,Building plot,907 m²,907 m²,Full ownership,Sheltered location and In wooded surroundings,no
