header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Comfortwoningen - tussen (Bouwnr. 6),5146 HD Waalwijk        ,https://www.funda.nl/en/koop/waalwijk/huis-42650929-comfortwoningen-tussen-bouwnr-6/?navigateSource=resultlist,20220129_171059,"€ 385,000 vrij op naam","€ 3,929    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Under option,Available in consultation,"Single-family home, row house",New property,2022,Gable roof covered with other,SWK garantiecertificaat,Living area98 m²,98 m²,172 m²,370 m³,3 rooms (1 bedroom),2 stories,TV via cable,A        What does this mean?,Completely insulated,Heat pump,Electrical boiler,In residential district,Back garden,"52 m² (7,2 meter deep and 7,2 meter broad)",Located at the east accessible via the rear,Detached wooden storage,Electricity,Public parking,no
