header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Liebergerweg 568,1223 PX Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42697585-liebergerweg-568/?navigateSource=resultlist,20220129_204122,"€ 260,000 kosten koper","€ 3,377    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 148.00 per month,Apartment with shared street entrance,Resale property,1980,Living area77 m²,77 m²,243 m³,3 rooms (2 bedrooms),1 story,C        What does this mean?,Yes,Yes,Yes (€ 148.00 per month),Yes,Yes,Yes,no
