header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Haverstraat 10,7475 EJ Markelo        ,https://www.funda.nl/en/koop/markelo/huis-42670237-haverstraat-10/?navigateSource=resultlist,20220128_013336,"€ 365,000 kosten koper","€ 2,517    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1992,Gable roof covered with roof tiles,Living area145 m²Other space inside the building19 m²Exterior space attached to the building6 m²,145 m²,19 m²,6 m²,256 m²,564 m³,8 rooms (5 bedrooms),2 stories and a attic,Optical fibre and passive ventilation system,B        What does this mean?,"Roof insulation, double glazing, energy efficient window and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2013, in ownership)",256 m²,Full ownership,In residential district,Back garden and front garden,110 m² (11 meter deep and 10 meter broad),Located at the west,Built-in and parking place,1 car,"Electricity, heating and running water",Insulated walls,Parking on private property,no
