header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Escamplaan 89,2547 GB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42681282-escamplaan-89/?navigateSource=resultlist,20220131_193418,"€ 325,000 kosten koper","€ 3,963    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 100.00 per month,Ground-floor apartment (open shared street entrancet),Resale property,1927,Flat roof covered with asphalt roofing,Living area82 m²External storage space2 m²,82 m²,2 m²,268 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,C        What does this mean?,CH boiler,CH boiler,"Intergas, HR (gas-fired combination boiler from 2012, in ownership)",Municipal long-term lease,Bought off for eternity,In residential district,Back garden,"53 m² (7,71 meter deep and 6,91 meter broad)",Located at the northwest,Outside plastic storage cabinet,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
