header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eksterdreef 39,2743 EA Waddinxveen        ,https://www.funda.nl/en/koop/waddinxveen/appartement-88033257-eksterdreef-39/?navigateSource=resultlist,20220128_045409,"€ 182,500 kosten koper","€ 4,451    The asking price per m² (€ 182,500) is calculated by dividing the asking price of the home by the living area (41 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 135.00 per month,Galleried apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area41 m²Exterior space attached to the building3 m²External storage space4 m²,41 m²,3 m²,4 m²,130 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,3rd floor,Elevator and mechanical ventilation,C            1.39What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",Full ownership,"In residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 135.00 per month),Yes,Yes,Yes,no
