header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spijkerstraat 32,6828 DL Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42678091-spijkerstraat-32/?navigateSource=resultlist,20220128_025121,"€ 275,000 kosten koper","€ 3,481    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 97 per month,2 weeks,Under offer,Available in consultation,Apartment with shared street entrance,Resale property,1986,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area79 m²Exterior space attached to the building5 m²External storage space4 m²,79 m²,5 m²,4 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Mechanical ventilation and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,Detached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
