header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Leeuwarderstraatweg 134,8441 PH Heerenveen        ,https://www.funda.nl/en/koop/heerenveen/huis-42434157-leeuwarderstraatweg-134/?navigateSource=resultlist,20220127_211915,"€ 1,140,000 kosten koper","€ 3,826    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,140,000) is calculated by dividing the asking price of the home by the living area (298 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1978,Gable roof covered with roof tiles,Living area298 m²Other space inside the building120 m²Exterior space attached to the building8 m²,298 m²,120 m²,8 m²,"11,620 m²","1,607 m³",15 rooms (10 bedrooms),1 bathroom and 3 separate toilets,"Jacuzzi, bath and shower",5 stories,G        What does this mean?,"Roof insulation, double glazing, partly double glazed, insulated walls and floor insulation",CH boiler and hot air heating,CH boiler,"Vaillant (gas-fired combination boiler, in ownership)",11.620 m²,Full ownership,"On the edge of a forest, alongside a quiet road, outside the built-up area, In wooded surroundings and unobstructed surrounding view",Surrounded by garden,Detached brick garage,4 cars,Electricity,Parking on private property,no
