header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Lichtboei 42,9732 JB Groningen        ,https://www.funda.nl/en/koop/groningen/huis-42599086-lichtboei-42/?navigateSource=resultlist,20220129_030724,"€ 299,000 kosten koper","€ 2,471    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1975,With carpets and curtains,Gable roof covered with roof tiles,Living area121 m²External storage space17 m²,121 m²,17 m²,154 m²,403 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",154 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"98 m² (19,5 meter deep and 5 meter broad)",Located at the southeast,Detached brick garage,1 car,Electrical door and electricity,No insulation,Parking on private property and public parking,no
