header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Kruisakkerweg 40,8084 BL 't Harde        ,https://www.funda.nl/en/koop/t-harde/huis-88983789-kruisakkerweg-40/?navigateSource=resultlist,20220129_022403,"€ 339,000 kosten koper","€ 2,628    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1961,Gable roof covered with asphalt roofing and roof tiles,Living area129 m²Other space inside the building15 m²Exterior space attached to the building4 m²External storage space14 m²,129 m²,15 m²,4 m²,14 m²,273 m²,429 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a basement,"Optical fibre, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2007, in ownership)",273 m²,Full ownership,"On the edge of a forest, alongside a quiet road, sheltered location, In wooded surroundings, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","88 m² (16 meter deep and 5,5 meter broad)",Located at the southeast,Balcony present,Detached brick storage,Electricity,Parking on private property and public parking,no
