header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Steureiland 11,2492 NB Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42543586-steureiland-11/?navigateSource=resultlist,20220131_213556,"€ 699,000 kosten koper","€ 4,064    The asking price per m² (€ 699,000) is calculated by dividing the asking price of the home by the living area (172 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Villa, detached residential property (residential property on water)",Resale property,2001,Shed roof,Living area172 m²Exterior space attached to the building15 m²External storage space5 m²,172 m²,15 m²,5 m²,269 m²,623 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,"Outdoor awning, optical fibre, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",269 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district, freestanding location and unobstructed surrounding view","Front garden, side garden and sun terrace","42 m² (10 meter deep and 4,2 meter broad)",Located at the southwest,Roof terrace present,Detached wooden storage,Parking on private property,no
