header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiralengracht 187 H,1057 ET Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42535577-admiralengracht-187-h/?navigateSource=resultlist,20220130_224714,"€ 415,000 kosten koper","€ 7,685    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 118 per month,2 months,Sold under reservation,Available in consultation,€ 118.23 per month,Ground-floor apartment (apartment),Resale property,1926,Living area54 m²Other space inside the building13 m²External storage space5 m²,54 m²,13 m²,5 m²,232 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas ( combination boiler from 2021, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-03-2063),Paid until 15-03-2063,Alongside a quiet road and alongside water,Back garden,"77 m² (11,63 meter deep and 7,03 meter broad)",Located at the west,Detached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 118.23 per month),Yes,Yes,Yes,no
