header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Prins Hendrikweg 51,3881 GB Putten        ,https://www.funda.nl/en/koop/putten/huis-42685977-prins-hendrikweg-51/?navigateSource=resultlist,20220129_043659,"€ 425,000 kosten koper","€ 3,864    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1951,Gable roof covered with roof tiles,Living area110 m²Other space inside the building15 m²Exterior space attached to the building16 m²External storage space17 m²,110 m²,15 m²,16 m²,17 m²,445 m²,456 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a loft,"Optical fibre, mechanical ventilation, flue, sliding door and TV via cable",D        What does this mean?,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",445 m²,Full ownership,In residential district,Back garden and front garden,207 m² (23 meter deep and 9 meter broad),Located at the north,Detached wooden storage,Carport,Parking on private property and public parking,no
