header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koolemans Beynenstraat 154,6521 EZ Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42663279-koolemans-beynenstraat-154/?navigateSource=resultlist,20220129_163229,"€ 489,000 kosten koper","€ 4,528    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 43.00 per month,Ground-floor apartment,Resale property,1910,Combination roof covered with asphalt roofing and roof tiles,Living area108 m²Other space inside the building16 m²,108 m²,16 m²,538 m³,5 rooms (3 bedrooms),1 bathroom,Shower,3 stories,Ground floor,"Optical fibre, mechanical ventilation and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2012, lease)",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,32 m² (8 meter deep and 4 meter broad),Located at the north,Public parking,Yes,No,Yes (€ 43.00 per month),Yes,No,Yes,no
