header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Ste Bernaertsstraat 6,4731 GP Oudenbosch        ,https://www.funda.nl/en/koop/oudenbosch/huis-41946205-ste-bernaertsstraat-6/?navigateSource=resultlist,20220128_013100,"€ 865,000 kosten koper","€ 2,605    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 865,000) is calculated by dividing the asking price of the home by the living area (332 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1880,Listed building (national monument) and monumental building,Living area332 m²Other space inside the building140 m²Exterior space attached to the building18 m²External storage space102 m²,332 m²,140 m²,18 m²,102 m²,"1,297 m²","2,126 m³",9 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories and a basement,"Skylight, flue and TV via cable",Not required,Partly double glazed,CH boiler and fireplace,CH boiler and gas water heater,"Gas-fired combination boiler from 2015, in ownership",1.297 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden,"1.036 m² (49,33 meter deep and 21 meter broad)",Located at the south,Attached brick storage,Loft and electricity,Attached brick garage,1 car,Loft and electricity,Parking on private property,no
