header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schout van Bergaignestraat 25,5237 ST Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42682162-schout-van-bergaignestraat-25/?navigateSource=resultlist,20220201_110503,"€ 339,000 kosten koper","€ 3,260    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 198.00 per month,Apartment with shared street entrance (apartment),Resale property,1998,Flat roof,Living area104 m²Exterior space attached to the building9 m²External storage space8 m²,104 m²,9 m²,8 m²,332 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Elevator, mechanical ventilation and sliding door",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2016, in ownership",Full ownership,In residential district and unobstructed surrounding view,Balcony present and french balcony present,Built-in,Yes,Yes,Yes (€ 198.00 per month),Yes,Yes,Yes,no
