header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bonairestraat 88 I,1058 XL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42541773-bonairestraat-88-i/?navigateSource=resultlist,20220129_003944,"€ 415,000 kosten koper","€ 8,137    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 159.49 per month,Upstairs apartment (apartment),Resale property,1930,Living area51 m²Exterior space attached to the building6 m²,51 m²,6 m²,136 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,1st floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas ( combination boiler from 2008, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-10-2053),"€ 296,99 per year",Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 159.49 per month),Yes,Yes,Yes,no
