header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bilderdijkkade 75 -B,1053 VK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672874-bilderdijkkade-75-b/?navigateSource=resultlist,20220127_231720,"€ 650,000 kosten koper","€ 7,303    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 167 per month,"January 15, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1997,Flat roof covered with asphalt roofing,Living area89 m²Exterior space attached to the building9 m²External storage space4 m²,89 m²,9 m²,4 m²,277 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Elevator,C        What does this mean?,CH boiler,CH boiler,"Remeha Calenta CW5 (gas-fired combination boiler from 2018, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-08-2046),Paid until 31-08-2046,"On navigable waterway, in center and unobstructed surrounding view",Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
