header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Schumannstraat 22,5654 PH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42518112-schumannstraat-22/?navigateSource=resultlist,20220129_040618,"€ 345,000 kosten koper","€ 2,695    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1959,Gable roof covered with roof tiles,Living area128 m²Exterior space attached to the building3 m²External storage space9 m²,128 m²,3 m²,9 m²,207 m²,436 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, mechanical ventilation, passive ventilation system, sliding door and TV via cable",D        What does this mean?,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler,"Ferroli (gas-fired combination boiler from 2020, in ownership)",207 m²,Full ownership,Back garden and front garden,"85 m² (13,5 meter deep and 6,26 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Public parking,no
